STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonf,spearman_pval_bonf,point_biserial_pval_bonf,rank_biserial_pval_bonf
AG,all_dinuc_count,label,0.141634060942605,2.2780757737722482e-82,0.11321433247255233,4.1734054175146486e-53,0.141634060942605,2.2780757737722482e-82,0.1254266942591279,8.827705926544866e-53,6.560858228464075e-80,1.2019407602442187e-50,1.6402145571160188e-80,6.355948267112303e-51
CT,all_dinuc_count,label,0.141634060942605,2.2780757737722482e-82,0.11321433247255233,4.1734054175146486e-53,0.141634060942605,2.2780757737722482e-82,0.1254266942591279,8.827705926544866e-53,6.560858228464075e-80,1.2019407602442187e-50,1.6402145571160188e-80,6.355948267112303e-51
CT,TT_count,entropy,0.10059872132221874,3.0128168776477486e-42,0.11171457029354027,9.538367566663817e-52,,,,,8.676912607625516e-40,2.7470498591991793e-49,,
AG,AA_count,entropy,0.10059872132221874,3.0128168776477486e-42,0.11171457029354027,9.538367566663817e-52,,,,,8.676912607625516e-40,2.7470498591991793e-49,,
AT,all_dinuc_count,entropy,0.10545375432839128,2.520341882340504e-90,0.11151026382550269,7.766300933396958e-101,,,,,7.258584621140652e-88,2.2366946688183238e-98,,
CT,TT_count,heterozygosity,0.09092367691986547,8.506061989010631e-35,0.11047222592502516,1.2338175105614872e-50,,,,,2.4497458528350618e-32,3.553394430417083e-48,,
AG,AA_count,heterozygosity,0.09092367691986547,8.506061989010631e-35,0.11047222592502516,1.2338175105614872e-50,,,,,2.4497458528350618e-32,3.553394430417083e-48,,
AT,all_dinuc_count,heterozygosity,0.10623654682480024,1.1927217234215794e-91,0.10780104956855174,2.50398713548593e-94,,,,,3.435038563454149e-89,7.211482950199479e-92,,
GT,all_dinuc_count,label,0.1265326206520392,4.803426664921462e-106,0.10697977502988877,3.547955918421327e-76,0.1265326206520392,4.803426664921462e-106,0.1242384200673714,9.380713951808857e-76,1.3833868794973808e-103,1.0218113045053423e-73,3.458467198743452e-104,6.7541140453023765e-74
AC,all_dinuc_count,label,0.1265326206520392,4.803426664921462e-106,0.10697977502988877,3.547955918421327e-76,0.1265326206520392,4.803426664921462e-106,0.1242384200673714,9.380713951808857e-76,1.3833868794973808e-103,1.0218113045053423e-73,3.458467198743452e-104,6.7541140453023765e-74
CT,TT_count,minor_freq,0.08413345769240854,5.09849268611085e-30,0.10445828536409846,1.9715291841675074e-45,,,,,1.4683658935999247e-27,5.678004050402421e-43,,
AG,AA_count,minor_freq,0.08413345769240854,5.09849268611085e-30,0.10445828536409846,1.9715291841675074e-45,,,,,1.4683658935999247e-27,5.678004050402421e-43,,
AT,all_dinuc_count,minor_freq,0.09944283687665471,1.7516022742798376e-80,0.10442837145865513,1.324019694535294e-88,,,,,5.044614549925932e-78,3.813176720261646e-86,,
CT,TT_count,label,0.12362723483685831,4.734686424580558e-63,0.0964165338508898,6.20433970012859e-39,0.12362723483685831,4.734686424580558e-63,0.0785682551627328,9.180548376325763e-39,1.3635896902792008e-60,1.786849833637034e-36,3.408974225698002e-61,6.60999483095455e-37
AG,AA_count,label,0.12362723483685831,4.734686424580558e-63,0.0964165338508898,6.20433970012859e-39,0.12362723483685831,4.734686424580558e-63,0.0785682551627328,9.180548376325763e-39,1.3635896902792008e-60,1.786849833637034e-36,3.408974225698002e-61,6.60999483095455e-37
AT,all_dinuc_count,label,0.10140743159524342,1.2337690371273512e-83,0.0847882702202496,6.145941125943877e-59,0.10140743159524342,1.2337690371273512e-83,0.12699302054877015,9.81304263704989e-59,3.5532548269267715e-81,1.7700310442718365e-56,8.883137067316929e-82,7.06539069867592e-57
GT,AT_count,entropy,0.08580898921877672,1.4585900901173595e-49,0.08384246361452334,2.1714981145203358e-47,,,,,4.2007394595379957e-47,6.253914569818567e-45,,
AC,AT_count,entropy,0.08580898921877672,1.4585900901173595e-49,0.08384246361452334,2.1714981145203358e-47,,,,,4.2007394595379957e-47,6.253914569818567e-45,,
GT,AT_count,heterozygosity,0.08339065671125327,6.742358641654674e-47,0.08309125980488802,1.4236614456517368e-46,,,,,1.941799288796546e-44,4.1001449634770023e-44,,
AC,AT_count,heterozygosity,0.08339065671125327,6.742358641654674e-47,0.08309125980488802,1.4236614456517368e-46,,,,,1.941799288796546e-44,4.1001449634770023e-44,,
AC,AT_count,minor_freq,0.078383927463756,1.267382675194063e-41,0.08078545323325781,4.1115156077521793e-44,,,,,3.650062104558901e-39,1.1841164950326276e-41,,
GT,AT_count,minor_freq,0.078383927463756,1.267382675194063e-41,0.08078545323325781,4.1115156077521793e-44,,,,,3.650062104558901e-39,1.1841164950326276e-41,,
GT,AT_count,label,0.10273707398447426,2.2797700468883195e-70,0.07847459615997081,1.024017159231825e-41,0.10273707398447426,2.2797700468883195e-70,0.06447141423321379,1.3536489817863943e-41,6.56573773503836e-68,2.949169418587656e-39,1.64143443375959e-68,9.746272668862039e-40
AC,AT_count,label,0.10273707398447426,2.2797700468883195e-70,0.07847459615997081,1.024017159231825e-41,0.10273707398447426,2.2797700468883195e-70,0.06447141423321379,1.3536489817863943e-41,6.56573773503836e-68,2.949169418587656e-39,1.64143443375959e-68,9.746272668862039e-40
AC,CG_count,entropy,0.07380549491671329,4.36111176457648e-37,0.07819527846708299,1.9734792711717663e-41,,,,,1.2560001881980262e-34,5.683620300974687e-39,,
GT,CG_count,entropy,0.07380549491671329,4.36111176457648e-37,0.07819527846708299,1.9734792711717663e-41,,,,,1.2560001881980262e-34,5.683620300974687e-39,,
AC,CG_count,heterozygosity,0.06283371383100018,2.5299431365630002e-27,0.07635289820385219,1.4096714991802e-39,,,,,7.286236233301441e-25,4.059853917638976e-37,,
GT,CG_count,heterozygosity,0.06283371383100018,2.5299431365630002e-27,0.07635289820385219,1.4096714991802e-39,,,,,7.286236233301441e-25,4.059853917638976e-37,,
GT,CG_count,minor_freq,0.05552344846991028,1.107288594788645e-21,0.07399670605006042,2.8548986267183746e-37,,,,,3.1889911529912976e-19,8.222108044948919e-35,,
AC,CG_count,minor_freq,0.05552344846991028,1.107288594788645e-21,0.07399670605006042,2.8548986267183746e-37,,,,,3.1889911529912976e-19,8.222108044948919e-35,,
AT,AC_count,entropy,0.04792710330766371,6.300710755594247e-20,0.07136555646099242,3.131029334493884e-42,,,,,1.814604697611143e-17,9.017364483342387e-40,,
AT,GT_count,entropy,0.04792710330766371,6.300710755594247e-20,0.07136555646099242,3.131029334493884e-42,,,,,1.814604697611143e-17,9.017364483342387e-40,,
AT,GT_count,heterozygosity,0.04981109495416444,2.1245924381338366e-21,0.06954073072958826,3.5063722282589115e-40,,,,,6.11882622182545e-19,1.0098352017385665e-37,,
AT,AC_count,heterozygosity,0.04981109495416444,2.1245924381338366e-21,0.06954073072958826,3.5063722282589115e-40,,,,,6.11882622182545e-19,1.0098352017385665e-37,,
AT,AC_count,minor_freq,0.04560497738516245,3.4447708799199053e-18,0.06728232599226941,1.0174817039703304e-37,,,,,9.920940134169327e-16,2.9303473074345517e-35,,
AT,GT_count,minor_freq,0.04560497738516245,3.4447708799199053e-18,0.06728232599226941,1.0174817039703304e-37,,,,,9.920940134169327e-16,2.9303473074345517e-35,,
AT,GT_count,label,0.06820882051845618,1.0163625454461062e-38,0.06419098053512189,1.7662126159792678e-34,0.06820882051845618,1.0163625454461062e-38,0.059014658058055836,2.0571996161124928e-34,2.9271241308847858e-36,5.086692334020291e-32,7.3178103272119645e-37,1.481183723600995e-32
AT,AC_count,label,0.06820882051845618,1.0163625454461062e-38,0.06419098053512189,1.7662126159792678e-34,0.06820882051845618,1.0163625454461062e-38,0.059014658058055836,2.0571996161124928e-34,2.9271241308847858e-36,5.086692334020291e-32,7.3178103272119645e-37,1.481183723600995e-32
GT,CG_count,label,0.06256086226447893,4.2271633445939046e-27,0.05982978184520426,6.376186914882675e-25,0.06256086226447893,4.2271633445939046e-27,0.022130493320933642,7.000199628685187e-25,1.2174230432430445e-24,1.8363418314862104e-22,3.043557608107611e-25,5.0401437326533347e-23
AC,CG_count,label,0.06256086226447893,4.2271633445939046e-27,0.05982978184520426,6.376186914882675e-25,0.06256086226447893,4.2271633445939046e-27,0.022130493320933642,7.000199628685187e-25,1.2174230432430445e-24,1.8363418314862104e-22,3.043557608107611e-25,5.0401437326533347e-23
all,AT_count,entropy,0.05573987925604308,2.1917504338085935e-91,0.058766429541293796,2.2132093137994458e-101,,,,,6.312241249368749e-89,6.374042823742404e-99,,
all,AT_count,heterozygosity,0.060438512602894436,3.9398755967500574e-107,0.05839968632465633,3.841132934640974e-100,,,,,1.1346841718640166e-104,1.1062462851766005e-97,,
all,AT_count,minor_freq,0.056931057101921326,2.9503748972181823e-95,0.05757821592557614,2.1501073313274743e-97,,,,,8.497079703988365e-93,6.192309114223126e-95,,
CT,AT_count,minor_freq,0.14773581399867275,1.5716935960804447e-89,0.054388685039972344,1.969744011842667e-13,,,,,4.5264775567116805e-87,5.672862754106881e-11,,
AG,AT_count,minor_freq,0.14773581399867275,1.5716935960804447e-89,0.054388685039972344,1.969744011842667e-13,,,,,4.5264775567116805e-87,5.672862754106881e-11,,
AG,AT_count,entropy,0.16605113644073624,6.402448531259889e-113,0.05162576194885148,3.0175962958076324e-12,,,,,1.8439051770028482e-110,8.690677331925982e-10,,
CT,AT_count,entropy,0.16605113644073624,6.402448531259889e-113,0.05162576194885148,3.0175962958076324e-12,,,,,1.8439051770028482e-110,8.690677331925982e-10,,
AG,AT_count,heterozygosity,0.14847127444864763,2.0512745774944104e-90,0.051079372954568096,5.092852446493783e-12,,,,,5.907670783183902e-88,1.4667415045902096e-09,,
CT,AT_count,heterozygosity,0.14847127444864763,2.0512745774944104e-90,0.051079372954568096,5.092852446493783e-12,,,,,5.907670783183902e-88,1.4667415045902096e-09,,
all,AT_count,label,0.06634130693245927,1.0084248999857105e-128,0.05043158823725999,3.9354086589020873e-75,0.06634130693245927,1.0084248999857105e-128,0.03720656151140489,4.868106753083974e-75,2.9042637119588462e-126,1.1333976937638012e-72,7.2606592798971155e-127,3.505036862220461e-73
all,GT_count,entropy,0.05338445258126775,5.673765601670754e-84,0.0467419690316069,8.625746783244785e-65,,,,,1.6340444932811771e-81,2.484215073574498e-62,,
all,AC_count,entropy,0.05338445258126773,5.673765601629472e-84,0.0467419690316069,8.625746783244785e-65,,,,,1.634044493269288e-81,2.484215073574498e-62,,
all,AC_count,heterozygosity,0.0508928966421936,1.765767426268321e-76,0.0465428242073352,2.9623811005311668e-64,,,,,5.085410187652764e-74,8.53165756952976e-62,,
all,GT_count,heterozygosity,0.0508928966421936,1.765767426268321e-76,0.0465428242073352,2.9623811005311668e-64,,,,,5.085410187652764e-74,8.53165756952976e-62,,
all,AC_count,minor_freq,0.047511662471766566,6.97113777530219e-67,0.04489677257254913,6.506482046706773e-60,,,,,2.0076876792870306e-64,1.873866829451551e-57,,
all,GT_count,minor_freq,0.047511662471766525,6.97113777530219e-67,0.04489677257254913,6.506482046706773e-60,,,,,2.0076876792870306e-64,1.873866829451551e-57,,
all,TT_count,entropy,0.04946862489162577,2.341437885594702e-72,0.04327021207815873,8.924726245270802e-56,,,,,6.743341110512741e-70,2.570321158637991e-53,,
all,AA_count,entropy,0.04946862489162577,2.341437885594702e-72,0.04327021207815873,8.924726245270802e-56,,,,,6.743341110512741e-70,2.570321158637991e-53,,
all,CG_count,entropy,0.0367001764451683,1.3055399817063244e-40,0.04294335393997885,5.802687621821334e-55,,,,,3.759955147314214e-38,1.671174035084544e-52,,
all,TT_count,heterozygosity,0.04627670248606805,1.5280560329822688e-63,0.042753673563914386,1.7085582962249102e-54,,,,,4.400801374988934e-61,4.920647893127742e-52,,
all,AA_count,heterozygosity,0.04627670248606805,1.5280560329822688e-63,0.042753673563914386,1.7085582962249102e-54,,,,,4.400801374988934e-61,4.920647893127742e-52,,
all,CG_count,heterozygosity,0.034399168999221824,6.950154018044684e-36,0.04183332487189734,3.01249930850888e-52,,,,,2.0016443571968692e-33,8.675998008505575e-50,,
all,CG_count,minor_freq,0.029722397542859373,3.2720711035861206e-27,0.04081535700145782,8.069195405401335e-50,,,,,9.423564778328028e-25,2.3239282767555845e-47,,
all,TT_count,minor_freq,0.0435550028415746,1.7266141235027678e-56,0.04065264430707568,1.947124789542968e-49,,,,,4.9726486756879715e-54,5.607719393883748e-47,,
all,AA_count,minor_freq,0.0435550028415746,1.7266141235027678e-56,0.04065264430707568,1.947124789542968e-49,,,,,4.9726486756879715e-54,5.607719393883748e-47,,
CT,AT_count,label,0.059745303957853574,6.690484785498849e-16,0.03867279480026733,1.742886454763666e-07,0.059745303957853574,6.690484785498849e-16,0.02098136544092466,1.7593755868269125e-07,1.9268596182236684e-13,5.0195129897193584e-05,4.817149045559171e-14,1.266750422515377e-05
AG,AT_count,label,0.059745303957853574,6.690484785498849e-16,0.03867279480026733,1.742886454763666e-07,0.059745303957853574,6.690484785498849e-16,0.02098136544092466,1.7593755868269125e-07,1.9268596182236684e-13,5.0195129897193584e-05,4.817149045559171e-14,1.266750422515377e-05
all,AA_count,label,0.05644672840044478,1.1315338533642031e-93,0.03835802346837534,3.3316085370675467e-44,0.05644672840044478,1.1315338533642031e-93,0.02761210288292737,3.576087904050866e-44,3.258817497688905e-91,9.595032586754534e-42,8.147043744222262e-92,2.5747832909166235e-42
all,TT_count,label,0.05644672840044478,1.1315338533642031e-93,0.03835802346837534,3.3316085370675467e-44,0.05644672840044478,1.1315338533642031e-93,0.02761210288292737,3.576087904050866e-44,3.258817497688905e-91,9.595032586754534e-42,8.147043744222262e-92,2.5747832909166235e-42
all,AC_count,label,0.05599979567936105,3.185264426650791e-92,0.038317763149991184,4.090520389754235e-44,0.05599979567936105,3.185264426650791e-92,0.02556712975338926,4.389380005717741e-44,9.173561548754279e-90,1.1780698722492197e-41,2.2933903871885698e-90,3.160353604116774e-42
all,GT_count,label,0.05599979567936105,3.185264426650791e-92,0.038317763149991184,4.090520389754235e-44,0.05599979567936105,3.185264426650791e-92,0.02556712975338926,4.389380005717741e-44,9.173561548754279e-90,1.1780698722492197e-41,2.2933903871885698e-90,3.160353604116774e-42
all,CG_count,label,0.03751824444299718,2.303749942408895e-42,0.03313361279619605,2.0523948103036323e-33,0.03751824444299718,2.303749942408895e-42,0.009037741950134404,2.1346057461593943e-33,6.634799834137617e-40,5.910897053674461e-31,1.6586999585344043e-40,1.5369161372347639e-31
CT,CG_count,minor_freq,0.029055835858649157,8.67562079535456e-05,0.024451331665462872,0.0009574635276994933,,,,,0.02498578789062113,0.2757494959774541,,
AG,CG_count,minor_freq,0.029055835858649157,8.67562079535456e-05,0.024451331665462872,0.0009574635276994933,,,,,0.02498578789062113,0.2757494959774541,,
AG,CG_count,label,0.029187073528589628,8.058219848325428e-05,0.02338344529124744,0.001586091747833986,0.029187073528589628,8.058219848325428e-05,0.0036915167653145398,0.0015877918761785994,0.023207673163177234,0.4567944233761879,0.005801918290794308,0.11432101508485916
CT,CG_count,label,0.029187073528589628,8.058219848325428e-05,0.02338344529124744,0.001586091747833986,0.029187073528589628,8.058219848325428e-05,0.0036915167653145398,0.0015877918761785994,0.023207673163177234,0.4567944233761879,0.005801918290794308,0.11432101508485916
CT,CG_count,entropy,0.03544180422151659,1.6840910768353927e-06,0.022429616833466046,0.0024489105148026886,,,,,0.0004850182301285931,0.7052862282631743,,
AG,CG_count,entropy,0.03544180422151659,1.6840910768353927e-06,0.022429616833466046,0.0024489105148026886,,,,,0.0004850182301285931,0.7052862282631743,,
AG,CG_count,heterozygosity,0.03098278255516378,2.847346832672227e-05,0.022382801523161716,0.0025006835240208433,,,,,0.008200358878096014,0.7201968549180029,,
CT,CG_count,heterozygosity,0.03098278255516378,2.847346832672227e-05,0.022382801523161716,0.0025006835240208433,,,,,0.008200358878096014,0.7201968549180029,,
AC,GT_count,entropy,0.023868922988052585,3.958487152165082e-05,0.02138282797334953,0.00023166981167533745,,,,,0.011400442998235435,0.06672090576249719,,
GT,AC_count,entropy,0.023868922988052585,3.958487152165082e-05,0.02138282797334953,0.00023166981167533745,,,,,0.011400442998235435,0.06672090576249719,,
GT,TT_count,heterozygosity,0.03586911219313621,6.522391831847799e-10,0.021365560746243767,0.00023438743149042427,,,,,1.878448847572166e-07,0.06750358026924219,,
AC,AA_count,heterozygosity,0.03586911219313621,6.522391831847799e-10,0.021365560746243767,0.00023438743149042427,,,,,1.878448847572166e-07,0.06750358026924219,,
AC,AA_count,entropy,0.03548352234060422,9.912536670301526e-10,0.02124946397040532,0.00025345080161920483,,,,,2.8548105610468396e-07,0.07299383086633099,,
GT,TT_count,entropy,0.03548352234060422,9.912536670301526e-10,0.02124946397040532,0.00025345080161920483,,,,,2.8548105610468396e-07,0.07299383086633099,,
AC,GT_count,heterozygosity,0.02084465958859955,0.0003319070813385216,0.02120998725827878,0.0002602576390571364,,,,,0.09558923942549422,0.07495420004845528,,
GT,AC_count,heterozygosity,0.02084465958859955,0.0003319070813385216,0.02120998725827878,0.0002602576390571364,,,,,0.09558923942549422,0.07495420004845528,,
AC,GT_count,label,0.02626461484374088,6.110501592026526e-06,0.02010753314526915,0.0005360013532195124,0.02626461484374088,6.110501592026526e-06,0.0127065624148327,0.0005365268059809203,0.0017598244585036395,0.15436838972721956,0.00043995611462590987,0.03862993003062626
GT,AC_count,label,0.02626461484374088,6.110501592026526e-06,0.02010753314526915,0.0005360013532195124,0.02626461484374088,6.110501592026526e-06,0.0127065624148327,0.0005365268059809203,0.0017598244585036395,0.15436838972721956,0.00043995611462590987,0.03862993003062626
GT,AC_count,minor_freq,0.019988344460085506,0.0005783650648865225,0.019670340715330012,0.0007071335034846155,,,,,0.16656913868731849,0.20365444900356927,,
AC,GT_count,minor_freq,0.019988344460085506,0.0005783650648865225,0.019670340715330012,0.0007071335034846155,,,,,0.16656913868731849,0.20365444900356927,,
AC,AA_count,minor_freq,0.03319093721353969,1.0920945146480339e-08,0.019553237269687503,0.0007609220414498453,,,,,3.1452322021863376e-06,0.21914554793755545,,
GT,TT_count,minor_freq,0.03319093721353969,1.0920945146480339e-08,0.019553237269687503,0.0007609220414498453,,,,,3.1452322021863376e-06,0.21914554793755545,,
AG,AC_count,entropy,0.012149884693610155,0.1008083427635773,0.018677351994259704,0.011646916654369694,,,,,29.03280271591026,3.354311996458472,,
CT,GT_count,entropy,0.012149884693610155,0.1008083427635773,0.018677351994259704,0.011646916654369694,,,,,29.03280271591026,3.354311996458472,,
AG,AC_count,heterozygosity,0.009957019372153448,0.1787009522263974,0.018632982329244673,0.01184692149513121,,,,,51.46587424120245,3.4119133905977885,,
CT,GT_count,heterozygosity,0.009957019372153448,0.1787009522263974,0.018632982329244673,0.01184692149513121,,,,,51.46587424120245,3.4119133905977885,,
AC,AA_count,label,0.04740109842068349,3.208433784063058e-16,0.015846572533781998,0.006365449929558087,0.04740109842068349,3.208433784063058e-16,0.011791027877308125,0.0063674454698509995,9.240289298101607e-14,1.833249579712729,2.310072324525402e-14,0.45845607382927195
GT,TT_count,label,0.04740109842068349,3.208433784063058e-16,0.015846572533781998,0.006365449929558087,0.04740109842068349,3.208433784063058e-16,0.011791027877308125,0.0063674454698509995,9.240289298101607e-14,1.833249579712729,2.310072324525402e-14,0.45845607382927195
AC,CT_count,entropy,0.017686648413958277,0.0023253036266055035,0.014630981080249367,0.011768097621542985,,,,,0.669687444462385,3.38921211500438,,
GT,AG_count,entropy,0.017686648413958277,0.0023253036266055035,0.014630981080249367,0.011768097621542985,,,,,0.669687444462385,3.38921211500438,,
GT,AG_count,heterozygosity,0.014605536488895794,0.01191534079915732,0.014228880562420495,0.014294112759912199,,,,,3.431618150157308,4.116704474854713,,
AC,CT_count,heterozygosity,0.014605536488895794,0.01191534079915732,0.014228880562420495,0.014294112759912199,,,,,3.431618150157308,4.116704474854713,,
CT,GT_count,minor_freq,0.008765323399978332,0.23648747712658552,0.013869638821047667,0.0610357980936894,,,,,68.10839341245664,17.578309850982546,,
AG,AC_count,minor_freq,0.008765323399978332,0.23648747712658552,0.013869638821047667,0.0610357980936894,,,,,68.10839341245664,17.578309850982546,,
AC,CT_count,minor_freq,0.011116105171309803,0.05564292715651382,0.013365594261650985,0.021383699542334288,,,,,16.02516302107598,6.158505468192275,,
GT,AG_count,minor_freq,0.011116105171309803,0.05564292715651382,0.013365594261650985,0.021383699542334288,,,,,16.02516302107598,6.158505468192275,,
CT,GT_count,label,0.0259768666662221,0.0004500252307507717,0.013126623332173515,0.07624936694097097,0.0259768666662221,0.0004500252307507717,0.006686661553378381,0.07625047359767916,0.12960726645622225,21.959817678999638,0.03240181661405556,5.490034099032899
AG,AC_count,label,0.0259768666662221,0.0004500252307507717,0.013126623332173515,0.07624936694097097,0.0259768666662221,0.0004500252307507717,0.006686661553378381,0.07625047359767916,0.12960726645622225,21.959817678999638,0.03240181661405556,5.490034099032899
AG,CT_count,label,0.006902932492269203,0.35119306433992314,0.012285557167733309,0.09706089806616386,0.006902932492269203,0.35119306433992314,0.005619745010925992,0.09706048517410473,101.14360252989786,27.95353864305519,25.285900632474466,6.9883549325355405
CT,AG_count,label,0.006902932492269203,0.35119306433992314,0.012285557167733309,0.09706089806616386,0.006902932492269203,0.35119306433992314,0.005619745010925992,0.09706048517410473,101.14360252989786,27.95353864305519,25.285900632474466,6.9883549325355405
GT,AG_count,label,0.01960904926660246,0.0007348291977966396,0.012278712769454117,0.03451540692856174,0.01960904926660246,0.0007348291977966396,0.007014648693671854,0.03451776945246699,0.2116308089654322,9.940437195425782,0.05290770224135805,2.4852794005776233
AC,CT_count,label,0.01960904926660246,0.0007348291977966396,0.012278712769454117,0.03451540692856174,0.01960904926660246,0.0007348291977966396,0.007014648693671854,0.03451776945246699,0.2116308089654322,9.940437195425782,0.05290770224135805,2.4852794005776233
AG,GT_count,minor_freq,0.006093970798335391,0.4104961067461698,0.011409578137624317,0.12332753994477486,,,,,118.22287874289691,35.51833150409516,,
