STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonf,spearman_pval_bonf,point_biserial_pval_bonf,rank_biserial_pval_bonf
AG,all_dinuc_count,heterozygosity,0.1268492736554476,8.728264866024561e-53,0.13027834052378584,1.3278360178713971e-55,,,,,2.5137402814150736e-50,3.8241677314696235e-53,,
CT,all_dinuc_count,heterozygosity,0.1268492736554476,8.728264866024561e-53,0.13027834052378584,1.3278360178713971e-55,,,,,2.5137402814150736e-50,3.8241677314696235e-53,,
all,AT_count,heterozygosity,0.11945118309935372,2e-323,0.130178025296768,0.0,,,,,5.69e-321,0.0,,
AT,all_dinuc_count,label,0.13696792001422894,2.2513233932459806e-120,0.1286932621352898,2.2078708342751133e-106,0.13696792001422894,2.2513233932459806e-120,0.17984757290796194,1.6061950669500027e-105,6.4838113725484245e-118,6.358668002712326e-104,1.6209528431371061e-118,1.156460448204002e-103
all,AT_count,minor_freq,0.11120229608804677,2.1502533033426764e-280,0.12840087593065508,0.0,,,,,6.192729513626908e-278,0.0,,
CT,all_dinuc_count,minor_freq,0.11840098434181215,3.591528670737781e-46,0.12716327329162422,4.854086746759725e-53,,,,,1.034360257172481e-43,1.397976983066801e-50,,
AG,all_dinuc_count,minor_freq,0.11840098434181215,3.591528670737781e-46,0.12716327329162422,4.854086746759725e-53,,,,,1.034360257172481e-43,1.397976983066801e-50,,
AG,all_dinuc_count,label,0.13540740822411096,5.811528067349258e-60,0.117043258489978,3.7576958296652714e-45,0.13540740822411096,5.811528067349258e-60,0.1347186635308273,7.384932931012121e-45,1.6737200833965862e-57,1.0822163989435981e-42,4.1843002084914656e-58,5.317151710328727e-43
CT,all_dinuc_count,label,0.13540740822411096,5.811528067349258e-60,0.117043258489978,3.7576958296652714e-45,0.13540740822411096,5.811528067349258e-60,0.1347186635308273,7.384932931012121e-45,1.6737200833965862e-57,1.0822163989435981e-42,4.1843002084914656e-58,5.317151710328727e-43
AG,AA_count,entropy,0.10306916376768084,2.3772912474186503e-35,0.11614021271857511,1.7638994577820943e-44,,,,,6.846598792565713e-33,5.080030438412432e-42,,
CT,TT_count,entropy,0.10306916376768084,2.3772912474186503e-35,0.11614021271857511,1.7638994577820943e-44,,,,,6.846598792565713e-33,5.080030438412432e-42,,
AG,AA_count,heterozygosity,0.08964922118492212,4.050563541029081e-27,0.11501698624599144,1.186809106085497e-43,,,,,1.1665622998163752e-24,3.4180102255262315e-41,,
CT,TT_count,heterozygosity,0.08964922118492212,4.050563541029081e-27,0.11501698624599144,1.186809106085497e-43,,,,,1.1665622998163752e-24,3.4180102255262315e-41,,
all,AT_count,label,0.13045277179571568,0.0,0.11493984277823001,1.5442267537587673e-299,0.13045277179571568,0.0,0.10981568046188972,1.4223752625737752e-297,0.0,4.4473730508252495e-297,0.0,1.0241101890531182e-295
CT,TT_count,minor_freq,0.0817306141013821,8.440556948198929e-23,0.11120861981643326,6.616311613854695e-41,,,,,2.4308804010812915e-20,1.905497744790152e-38,,
AG,AA_count,minor_freq,0.0817306141013821,8.440556948198929e-23,0.11120861981643326,6.616311613854695e-41,,,,,2.4308804010812915e-20,1.905497744790152e-38,,
AG,AA_count,label,0.13770293559803867,5.719287014226905e-62,0.10757826920228154,2.2449379641914322e-38,0.13770293559803867,5.719287014226905e-62,0.10264840826635235,3.630126987889437e-38,1.6471546600973487e-59,6.465421336871324e-36,4.117886650243372e-60,2.6136914312803946e-36
CT,TT_count,label,0.13770293559803867,5.719287014226905e-62,0.10757826920228154,2.2449379641914322e-38,0.13770293559803867,5.719287014226905e-62,0.10264840826635235,3.630126987889437e-38,1.6471546600973487e-59,6.465421336871324e-36,4.117886650243372e-60,2.6136914312803946e-36
AC,AT_count,entropy,0.098698912142866,3.6452173408037937e-50,0.0884267909374281,1.4142593293235776e-40,,,,,1.0498225941514926e-47,4.0730668684519035e-38,,
GT,AT_count,entropy,0.098698912142866,3.6452173408037937e-50,0.0884267909374281,1.4142593293235776e-40,,,,,1.0498225941514926e-47,4.0730668684519035e-38,,
AC,AT_count,heterozygosity,0.09189489596617793,1.0757603131621773e-43,0.08773337534397478,5.749630385085628e-40,,,,,3.0981897019070706e-41,1.655893550904661e-37,,
GT,AT_count,heterozygosity,0.09189489596617793,1.0757603131621773e-43,0.08773337534397478,5.749630385085628e-40,,,,,3.0981897019070706e-41,1.655893550904661e-37,,
GT,AT_count,minor_freq,0.08669361108545186,4.612817522433378e-39,0.08504695521358747,1.1857560617626634e-37,,,,,1.328491446460813e-36,3.414977457876471e-35,,
AC,AT_count,minor_freq,0.08669361108545186,4.612817522433378e-39,0.08504695521358747,1.1857560617626634e-37,,,,,1.328491446460813e-36,3.414977457876471e-35,,
AC,AT_count,label,0.12751753059391002,8.94736577462477e-83,0.08410432489303815,7.395442966682107e-37,0.12751753059391002,8.94736577462477e-83,0.08046903055797583,9.796918170861866e-37,2.5768413430919335e-80,2.129887574404447e-34,6.442103357729834e-81,7.053781083020543e-35
GT,AT_count,label,0.12751753059391002,8.94736577462477e-83,0.08410432489303815,7.395442966682107e-37,0.12751753059391002,8.94736577462477e-83,0.08046903055797583,9.796918170861866e-37,2.5768413430919335e-80,2.129887574404447e-34,6.442103357729834e-81,7.053781083020543e-35
AT,AT_count,entropy,0.09406189519719335,1.7350143592558063e-57,0.07885116466824288,7.125438539033326e-41,,,,,4.996841354656722e-55,2.052126299241598e-38,,
AT,AT_count,heterozygosity,0.09140157430316746,2.276828798158231e-54,0.07719503545678448,3.051575055885866e-39,,,,,6.557266938695705e-52,8.788536160951293e-37,,
AT,AT_count,minor_freq,0.08225781323259956,2.439357148044663e-44,0.0753786523500399,1.7150620548322139e-37,,,,,7.02534858636863e-42,4.939378717916776e-35,,
AT,GT_count,entropy,0.05232958634710824,6.864704417834647e-19,0.07393436143846381,3.943390442013044e-36,,,,,1.9770348723363784e-16,1.1356964472997566e-33,,
AT,AC_count,entropy,0.05232958634710824,6.864704417834647e-19,0.07393436143846381,3.943390442013044e-36,,,,,1.9770348723363784e-16,1.1356964472997566e-33,,
AT,AC_count,heterozygosity,0.052170793274043184,8.744720348690154e-19,0.07303511968278241,2.6935869320160494e-35,,,,,2.518479460422764e-16,7.757530364206223e-33,,
AT,GT_count,heterozygosity,0.052170793274043184,8.744720348690154e-19,0.07303511968278241,2.6935869320160494e-35,,,,,2.518479460422764e-16,7.757530364206223e-33,,
AT,AC_count,minor_freq,0.04803986451915257,3.684999156214802e-16,0.0708036040649116,2.8646708302167773e-33,,,,,1.0612797569898629e-13,8.250251991024318e-31,,
AT,GT_count,minor_freq,0.04803986451915257,3.684999156214802e-16,0.0708036040649116,2.8646708302167773e-33,,,,,1.0612797569898629e-13,8.250251991024318e-31,,
GT,CG_count,entropy,0.056386864102983145,1.987410481521519e-17,0.06345836655214263,1.1565795449464575e-21,,,,,5.723742186781975e-15,3.3309490894457977e-19,,
AC,CG_count,entropy,0.056386864102983145,1.987410481521519e-17,0.06345836655214263,1.1565795449464575e-21,,,,,5.723742186781975e-15,3.3309490894457977e-19,,
GT,CG_count,heterozygosity,0.04818017535313638,3.967918394573449e-13,0.06282878008396175,2.8852972556381604e-21,,,,,1.1427604976371534e-10,8.309656096237902e-19,,
AC,CG_count,heterozygosity,0.04818017535313638,3.967918394573449e-13,0.06282878008396175,2.8852972556381604e-21,,,,,1.1427604976371534e-10,8.309656096237902e-19,,
AT,GT_count,label,0.07329406502468176,1.5526907022992088e-35,0.06164422263667224,1.3190847480140379e-25,0.07329406502468176,1.5526907022992088e-35,0.06221446939799513,1.4608476678665217e-25,4.471749222621721e-33,3.798964074280429e-23,1.1179373056554303e-33,1.0518103208638956e-23
AT,AC_count,label,0.07329406502468176,1.5526907022992088e-35,0.06164422263667224,1.3190847480140379e-25,0.07329406502468176,1.5526907022992088e-35,0.06221446939799513,1.4608476678665217e-25,4.471749222621721e-33,3.798964074280429e-23,1.1179373056554303e-33,1.0518103208638956e-23
AT,AT_count,label,0.07360973993495636,7.911917096527552e-36,0.059790893256082896,3.490949466390727e-24,0.07360973993495636,7.911917096527552e-36,0.07592923704590471,3.820545351040802e-24,2.278632123799935e-33,1.0053934463205294e-21,5.696580309499837e-34,2.7507926527493773e-22
GT,CG_count,minor_freq,0.03998819328890466,1.7256534191094585e-09,0.05958137721146804,2.7925010873076213e-19,,,,,4.969881847035241e-07,8.04240313144595e-17,,
AC,CG_count,minor_freq,0.03998819328890466,1.7256534191094585e-09,0.05958137721146804,2.7925010873076213e-19,,,,,4.969881847035241e-07,8.04240313144595e-17,,
all,TT_count,entropy,0.04862232402994397,6.644947043305021e-55,0.05614346754170819,1.2773170447330374e-72,,,,,1.9137447484718462e-52,3.6786730888311474e-70,,
all,AA_count,entropy,0.04862232402994397,6.644947043305021e-55,0.05614346754170819,1.2773170447330374e-72,,,,,1.9137447484718462e-52,3.6786730888311474e-70,,
all,TT_count,heterozygosity,0.04551308967059357,2.541410605388191e-48,0.05581127023044263,8.758661174588433e-72,,,,,7.31926254351799e-46,2.522494418281469e-69,,
all,AA_count,heterozygosity,0.04551308967059357,2.541410605388191e-48,0.05581127023044263,8.758661174588433e-72,,,,,7.31926254351799e-46,2.522494418281469e-69,,
GT,CG_count,label,0.06005225824856643,1.4604284047797444e-19,0.053207167408260314,1.10303722614519e-15,0.06005225824856643,1.4604284047797444e-19,0.020991188297901364,1.1527034060329607e-15,4.206033805765664e-17,3.176747211298147e-13,1.051508451441416e-17,8.299464523437317e-14
AC,CG_count,label,0.06005225824856643,1.4604284047797444e-19,0.053207167408260314,1.10303722614519e-15,0.06005225824856643,1.4604284047797444e-19,0.020991188297901364,1.1527034060329607e-15,4.206033805765664e-17,3.176747211298147e-13,1.051508451441416e-17,8.299464523437317e-14
all,AA_count,minor_freq,0.04188303045174067,3.4900477715599014e-41,0.05286095451361248,1.4148207225040354e-64,,,,,1.0051337582092516e-38,4.074683680811622e-62,,
all,TT_count,minor_freq,0.04188303045174067,3.4900477715599014e-41,0.05286095451361248,1.4148207225040354e-64,,,,,1.0051337582092516e-38,4.074683680811622e-62,,
all,AA_count,label,0.06908782358456284,4.502385746918942e-109,0.0524821921393067,1.1162852357556916e-63,0.06908782358456284,4.502385746918942e-109,0.045617839451726705,1.3554492173036006e-63,1.2966870951126553e-106,3.214901478976392e-61,3.2417177377816383e-107,9.759234364585925e-62
all,TT_count,label,0.06908782358456284,4.502385746918942e-109,0.0524821921393067,1.1162852357556916e-63,0.06908782358456284,4.502385746918942e-109,0.045617839451726705,1.3554492173036006e-63,1.2966870951126553e-106,3.214901478976392e-61,3.2417177377816383e-107,9.759234364585925e-62
GT,GT_count,heterozygosity,0.03721200349600502,2.102275050628787e-08,0.04798273021571264,4.942221791458775e-13,,,,,6.054552145810907e-06,1.4233598759401273e-10,,
AC,AC_count,heterozygosity,0.03721200349600502,2.102275050628787e-08,0.04798273021571264,4.942221791458775e-13,,,,,6.054552145810907e-06,1.4233598759401273e-10,,
AC,AC_count,entropy,0.04152345694430442,4.0234554561858977e-10,0.04587987738023801,4.852778922595701e-12,,,,,1.1587551713815386e-07,1.3976003297075617e-09,,
GT,GT_count,entropy,0.04152345694430442,4.0234554561858977e-10,0.04587987738023801,4.852778922595701e-12,,,,,1.1587551713815386e-07,1.3976003297075617e-09,,
CT,AT_count,minor_freq,0.13482257466982428,1.8622891275214284e-59,0.04456915814746634,8.61969363116385e-08,,,,,5.363392687261714e-57,2.4824717657751888e-05,,
AG,AT_count,minor_freq,0.13482257466982428,1.8622891275214284e-59,0.04456915814746634,8.61969363116385e-08,,,,,5.363392687261714e-57,2.4824717657751888e-05,,
GT,GT_count,minor_freq,0.03441287928706784,2.199716350248607e-07,0.042189995453713394,2.1036153009207973e-10,,,,,6.335183088715988e-05,6.058412066651896e-08,,
AC,AC_count,minor_freq,0.03441287928706784,2.199716350248607e-07,0.042189995453713394,2.1036153009207973e-10,,,,,6.335183088715988e-05,6.058412066651896e-08,,
CT,AT_count,entropy,0.1499890126486486,2.6443126343071573e-73,0.039790998032294383,1.7598019100835776e-06,,,,,7.615620386804614e-71,0.0005068229501040704,,
AG,AT_count,entropy,0.1499890126486486,2.6443126343071573e-73,0.039790998032294383,1.7598019100835776e-06,,,,,7.615620386804614e-71,0.0005068229501040704,,
AG,AT_count,heterozygosity,0.13574682048085834,2.9494219897566043e-60,0.039541874041376844,2.0415165198232323e-06,,,,,8.494335330499021e-58,0.0005879567577090909,,
CT,AT_count,heterozygosity,0.13574682048085834,2.9494219897566043e-60,0.039541874041376844,2.0415165198232323e-06,,,,,8.494335330499021e-58,0.0005879567577090909,,
AC,AC_count,label,0.05424398903580082,3.0527892481324916e-16,0.038989111053256136,4.327510934207931e-09,0.05424398903580082,3.0527892481324916e-16,0.03853001793136801,4.381067984607687e-09,8.792033034621576e-14,1.2463231490518842e-06,2.198008258655394e-14,3.154368948917535e-07
GT,GT_count,label,0.05424398903580082,3.0527892481324916e-16,0.038989111053256136,4.327510934207931e-09,0.05424398903580082,3.0527892481324916e-16,0.03853001793136801,4.381067984607687e-09,8.792033034621576e-14,1.2463231490518842e-06,2.198008258655394e-14,3.154368948917535e-07
all,AC_count,heterozygosity,0.043354173461799816,5.262004433902165e-44,0.03813255534627593,1.9905105595959387e-34,,,,,1.5154572769638235e-41,5.732670411636303e-32,,
all,GT_count,heterozygosity,0.043354173461799816,5.262004433902165e-44,0.03813255534627593,1.9905105595959387e-34,,,,,1.5154572769638235e-41,5.732670411636303e-32,,
all,AC_count,entropy,0.04624697756389894,7.769499435631967e-50,0.03789645539318573,5.049828032498704e-34,,,,,2.237615837462007e-47,1.4543504733596267e-31,,
all,GT_count,entropy,0.04624697756389894,7.769499435631967e-50,0.03789645539318573,5.049828032498704e-34,,,,,2.237615837462007e-47,1.4543504733596267e-31,,
all,AC_count,minor_freq,0.03950261320189245,8.011562194506783e-37,0.036547450872100616,9.241297497542972e-32,,,,,2.3073299120179533e-34,2.6614936792923757e-29,,
all,GT_count,minor_freq,0.03950261320189245,8.011562194506783e-37,0.036547450872100616,9.241297497542972e-32,,,,,2.3073299120179533e-34,2.6614936792923757e-29,,
GT,TT_count,entropy,0.05584659198848658,3.99626517243907e-17,0.03378773065697138,3.629446251311976e-07,,,,,1.1509243696624521e-14,0.00010452805203778491,,
AC,AA_count,entropy,0.05584659198848658,3.99626517243907e-17,0.03378773065697138,3.629446251311976e-07,,,,,1.1509243696624521e-14,0.00010452805203778491,,
AC,AA_count,heterozygosity,0.05462276606869892,1.8978397302153285e-16,0.03361731187366191,4.154095448340343e-07,,,,,5.465778423020146e-14,0.00011963794891220187,,
GT,TT_count,heterozygosity,0.05462276606869892,1.8978397302153285e-16,0.03361731187366191,4.154095448340343e-07,,,,,5.465778423020146e-14,0.00011963794891220187,,
AG,CT_count,entropy,0.030320117176372046,0.0002714941224529671,0.03302648160270011,7.301089135287757e-05,,,,,0.07819030726645453,0.02102713670962874,,
CT,AG_count,entropy,0.030320117176372046,0.0002714941224529671,0.03302648160270011,7.301089135287757e-05,,,,,0.07819030726645453,0.02102713670962874,,
CT,AT_count,label,0.05825142315672711,2.566338370216735e-12,0.03279520437546524,8.200464795650877e-05,0.05825142315672711,2.566338370216735e-12,0.024893106502727802,8.229817671520106e-05,7.391054506224196e-10,0.023617338611474525,1.847763626556049e-10,0.005925468723494476
AG,AT_count,label,0.05825142315672711,2.566338370216735e-12,0.03279520437546524,8.200464795650877e-05,0.05825142315672711,2.566338370216735e-12,0.024893106502727802,8.229817671520106e-05,7.391054506224196e-10,0.023617338611474525,1.847763626556049e-10,0.005925468723494476
AG,CT_count,heterozygosity,0.02620878207048798,0.0016485487536433722,0.03256098671791126,9.217319692697126e-05,,,,,0.4747820410492912,0.02654588071496772,,
CT,AG_count,heterozygosity,0.02620878207048798,0.0016485487536433722,0.03256098671791126,9.217319692697126e-05,,,,,0.4747820410492912,0.02654588071496772,,
all,GT_count,label,0.05676072830277989,3.463191323518437e-74,0.03137123261647804,7.854117815362279e-24,0.05676072830277989,3.463191323518437e-74,0.027089389958346866,8.048346358482738e-24,9.973991011733099e-72,2.2619859308243364e-21,2.4934977529332747e-72,5.794809378107572e-22
all,AC_count,label,0.05676072830277989,3.463191323518437e-74,0.03137123261647804,7.854117815362279e-24,0.05676072830277989,3.463191323518437e-74,0.027089389958346866,8.048346358482738e-24,9.973991011733099e-72,2.2619859308243364e-21,2.4934977529332747e-72,5.794809378107572e-22
AC,AA_count,minor_freq,0.05221095319440577,3.704464407226936e-15,0.031344815475711184,2.365258161614619e-06,,,,,1.0668857492813574e-12,0.0006811943505450103,,
GT,TT_count,minor_freq,0.05221095319440577,3.704464407226936e-15,0.031344815475711184,2.365258161614619e-06,,,,,1.0668857492813574e-12,0.0006811943505450103,,
AG,CT_count,minor_freq,0.025985964234624764,0.0018059813539123986,0.030123522924237006,0.00029750469990822386,,,,,0.5201226299267708,0.08568135357356847,,
CT,AG_count,minor_freq,0.025985964234624764,0.0018059813539123986,0.030123522924237006,0.00029750469990822386,,,,,0.5201226299267708,0.08568135357356847,,
GT,AC_count,entropy,0.029872095430656012,6.873367781029372e-06,0.02970419616852295,7.73891420679264e-06,,,,,0.001979529920936459,0.00222880729155628,,
AC,GT_count,entropy,0.029872095430656012,6.873367781029372e-06,0.02970419616852295,7.73891420679264e-06,,,,,0.001979529920936459,0.00222880729155628,,
AC,GT_count,label,0.04320267422338654,7.706325135536926e-11,0.02963239253759983,8.14005506709601e-06,0.04320267422338654,7.706325135536926e-11,0.024474232549029584,8.171777174548563e-06,2.219421639034635e-08,0.0023443358593236508,5.548554097586587e-09,0.0005883679565674966
GT,AC_count,label,0.04320267422338654,7.706325135536926e-11,0.02963239253759983,8.14005506709601e-06,0.04320267422338654,7.706325135536926e-11,0.024474232549029584,8.171777174548563e-06,2.219421639034635e-08,0.0023443358593236508,5.548554097586587e-09,0.0005883679565674966
AG,CT_count,label,0.01778398980600497,0.03273473278919192,0.029463044039546374,0.0004029976610180941,0.01778398980600497,0.03273473278919192,0.02109188916671212,0.0004038949256507857,9.427603043287274,0.1160633263732111,2.3569007608218184,0.02908043464685657
CT,AG_count,label,0.01778398980600497,0.03273473278919192,0.029463044039546374,0.0004029976610180941,0.01778398980600497,0.03273473278919192,0.02109188916671212,0.0004038949256507857,9.427603043287274,0.1160633263732111,2.3569007608218184,0.02908043464685657
GT,AC_count,heterozygosity,0.026023671964327214,8.930918304652993e-05,0.02944963108210729,9.252716217724977e-06,,,,,0.02572104471740062,0.0026647822707047933,,
AC,GT_count,heterozygosity,0.026023671964327214,8.930918304652993e-05,0.02944963108210729,9.252716217724977e-06,,,,,0.02572104471740062,0.0026647822707047933,,
GT,AC_count,minor_freq,0.022945003117884995,0.0005517099178729225,0.028905394699051214,1.3492381815136832e-05,,,,,0.15889245634740168,0.0038858059627594078,,
AC,GT_count,minor_freq,0.022945003117884995,0.0005517099178729225,0.028905394699051214,1.3492381815136832e-05,,,,,0.15889245634740168,0.0038858059627594078,,
GT,TT_count,label,0.05469237235993277,1.7384834603172306e-16,0.02665282555229619,6.0029842006765856e-05,0.05469237235993277,1.7384834603172306e-16,0.023966800769884444,6.01778882150837e-05,5.006832365713624e-14,0.017288594497948565,1.251708091428406e-14,0.004332807951486026
AC,AA_count,label,0.05469237235993277,1.7384834603172306e-16,0.02665282555229619,6.0029842006765856e-05,0.05469237235993277,1.7384834603172306e-16,0.023966800769884444,6.01778882150837e-05,5.006832365713624e-14,0.017288594497948565,1.251708091428406e-14,0.004332807951486026
CT,CG_count,minor_freq,0.011151655254586643,0.18059872497376955,0.022381129095625493,0.007200549934931906,,,,,52.01243279244563,2.073758381260389,,
AG,CG_count,minor_freq,0.011151655254586643,0.18059872497376955,0.022381129095625493,0.007200549934931906,,,,,52.01243279244563,2.073758381260389,,
all,CG_count,entropy,0.022498237306432946,5.288321190217474e-13,0.022201548096166916,1.060082188863971e-12,,,,,1.5230365027826325e-10,3.0530367039282366e-10,,
AG,CG_count,label,0.028398747865894948,0.0006490268544306902,0.022175715021606257,0.0077504360464846515,0.028398747865894948,0.0006490268544306902,0.0052633621654689655,0.007755014911293414,0.18691973407603876,2.2321255813875798,0.04672993351900969,0.5583610736131258
CT,CG_count,label,0.028398747865894948,0.0006490268544306902,0.022175715021606257,0.0077504360464846515,0.028398747865894948,0.0006490268544306902,0.0052633621654689655,0.007755014911293414,0.18691973407603876,2.2321255813875798,0.04672993351900969,0.5583610736131258
all,CG_count,heterozygosity,0.0198752488982071,1.817531718199098e-10,0.021854837957975045,2.362534020068996e-12,,,,,5.234491348413402e-08,6.804097977798709e-10,,
CT,CG_count,heterozygosity,0.01228718392165608,0.14014267760467916,0.02053678011742086,0.013666410187382903,,,,,40.3610911501476,3.935926133966276,,
